TimeStep,qw_inj,qw_prod,qo_prod
4.48e+06,0.000275452,1.95916e-25,0.000275452
4.49e+06,0.000275452,1.95916e-25,0.000275452
4.5e+06,0.000275452,1.95916e-25,0.000275452
4.51e+06,0.000275452,1.95916e-25,0.000275452
4.52e+06,0.000275452,1.95916e-25,0.000275452
4.53e+06,0.000275452,1.95916e-25,0.000275452
4.54e+06,0.000275452,1.95916e-25,0.000275452
4.55e+06,0.000275452,1.95916e-25,0.000275452
4.56e+06,0.000275452,1.95916e-25,0.000275452
4.57e+06,0.000275452,1.95916e-25,0.000275452
4.58e+06,0.000275452,1.95916e-25,0.000275452
4.59e+06,0.000275452,1.95916e-25,0.000275452
4.6e+06,0.000275452,1.95916e-25,0.000275452
4.61e+06,0.000275452,1.95916e-25,0.000275452
4.62e+06,0.000275452,1.95916e-25,0.000275452
4.63e+06,0.000275452,1.95916e-25,0.000275452
4.64e+06,0.000275452,1.95916e-25,0.000275452
4.65e+06,0.000275452,1.95916e-25,0.000275452
4.66e+06,0.000275452,1.95916e-25,0.000275452
4.67e+06,0.000275452,1.95916e-25,0.000275452
4.68e+06,0.000275452,1.95916e-25,0.000275452
4.69e+06,0.000275452,1.95916e-25,0.000275452
4.7e+06,0.000275452,1.95916e-25,0.000275452
4.71e+06,0.000275452,1.95916e-25,0.000275452
4.72e+06,0.000275452,1.95916e-25,0.000275452
4.73e+06,0.000275452,1.95916e-25,0.000275452
4.74e+06,0.000275452,1.95916e-25,0.000275452
4.75e+06,0.000275452,1.95916e-25,0.000275452
4.76e+06,0.000275452,1.95916e-25,0.000275452
4.77e+06,0.000275452,1.95916e-25,0.000275452
4.78e+06,0.000275452,1.95916e-25,0.000275452
4.79e+06,0.000275452,1.95916e-25,0.000275452
4.8e+06,0.000275452,1.95916e-25,0.000275452
4.81e+06,0.000275452,1.95916e-25,0.000275452
4.82e+06,0.000275452,1.95916e-25,0.000275452
4.83e+06,0.000275452,1.95916e-25,0.000275452
4.84e+06,0.000275452,1.95916e-25,0.000275452
4.85e+06,0.000275452,1.95916e-25,0.000275452
4.86e+06,0.000275452,1.95916e-25,0.000275452
4.87e+06,0.000275452,1.95916e-25,0.000275452
